Time [ms],goalAngle [deg],Compass [deg],GPS Course [deg],CANcompassHeading [deg],ekfYawAngle,integral [deg],rateGyro [deg/s],ekfYawRate [deg/s],angleSetting,goalSpeed [mph],GPSspeed [mph],CANGPSspeed [mph],ekfSpeed [mph],speedAdjust,speedSetting,rightMotor,leftMotor,gps.location.lat,gps.location.lng,distanceToFixPoint [m],courseToFixPoint [deg],fig8phase,fig8timer,turnSetting,,,,,,,,,,
4171407,26.09,14.1,28.96,328,15.27,22.066,-1.622,-1.406,14,2.2,1.92,2.3,1.99,0,48,66,208,44.39769745,-110.5324097,9.1,41.77,0,4171157,60,,,,,,,,,,
4171457,26.09,14.1,28.96,328,15.31,22.066,-1.74,-1.468,13,2.2,1.92,2.3,1.99,0,48,67,208,44.39769745,-110.5324097,9.1,41.77,0,4171207,60,,,,,,,,,,
4171507,27.09,14.1,28.96,327.1,15.34,22.066,-1.831,-1.536,15,2.2,1.92,2.3,1.98,0,48,65,208,44.39769745,-110.5324097,9.1,41.77,0,4171257,60,,,,,,,,,,
4171557,27.09,14.1,30.14,327.1,15.39,22.066,-1.839,-1.592,13,2.2,1.92,2.3,1.98,0,48,67,208,44.39770126,-110.5324097,9.1,41.77,0,4171307,60,,,,,,,,,,
4171607,27.09,14.1,30.14,326.3,15.43,22.066,-1.942,-1.657,11,2.2,1.92,2.3,1.98,0,48,69,208,44.39770126,-110.5324097,9.1,41.77,0,4171357,60,,,,,,,,,,
4171657,28.09,14.1,30.14,326.3,15.48,22.066,-1.957,-1.713,14,2.2,1.92,2.3,1.98,0,48,66,208,44.39770126,-110.5324097,9.1,41.77,0,4171407,60,,,,,,,,,,
4171707,28.09,14.1,30.14,327.6,15.54,22.066,-1.938,-1.755,12,2.2,1.92,2.3,1.97,0,48,68,208,44.39770126,-110.5324097,9.1,41.77,0,4171457,60,,,,,,,,,,
4171757,28.09,14.1,30.14,327.6,15.61,22.066,-1.992,-1.799,11,2.2,1.92,2.3,1.97,0,48,69,208,44.39770126,-110.532402,9.1,41.77,0,4171507,60,,,,,,,,,,
4171807,29.09,13.6,27.77,327.3,15.67,22.066,-2.03,-1.841,14,2.2,1.9,2.3,1.97,0,48,66,208,44.39770126,-110.532402,9.1,41.77,0,4171557,60,,,,,,,,,,
4171857,29.09,13.6,27.77,327.3,15.74,22.066,-2.053,-1.88,13,2.2,1.9,2.3,1.97,0,48,67,208,44.39770126,-110.532402,9.1,41.77,0,4171607,60,,,,,,,,,,
4171907,29.09,13.6,27.77,327.3,15.91,22.066,-1.111,-1.734,15,2.2,1.9,2.3,1.96,0,48,65,208,44.39770126,-110.532402,9.1,41.77,0,4171657,60,,,,,,,,,,
4171957,29.09,13.6,31.03,327.3,15.95,22.066,-2.156,-1.812,13,2.2,1.88,2.3,1.96,0,48,67,208,44.39770508,-110.532402,9.1,41.77,0,4171707,60,,,,,,,,,,
4172007,30.09,16.1,31.03,327.3,16.01,22.066,-2.106,-1.868,16,2.2,1.88,2.3,1.96,0,48,64,208,44.39770508,-110.532402,9.1,41.77,0,4171757,60,,,,,,,,,,
4172057,30.09,16.1,31.03,327.3,16.08,22.066,-2.125,-1.916,14,2.2,1.88,2.3,1.95,0,48,66,208,44.39770508,-110.532402,9.1,41.77,0,4171807,60,,,,,,,,,,
4172107,30.09,16.1,31.03,330.3,16.15,22.066,-2.19,-1.968,13,2.2,1.88,2.3,1.95,0,48,67,208,44.39770508,-110.532402,9.1,41.77,0,4171857,60,,,,,,,,,,
4172157,31.09,16.1,32.68,330.3,16.22,22.066,-2.217,-2.014,15,2.2,1.86,2.3,1.95,0,48,65,208,44.39770508,-110.532402,9.1,41.77,0,4171907,60,,,,,,,,,,
4172207,31.09,18,32.68,330.6,16.3,22.066,-2.243,-2.058,14,2.2,1.86,2.3,1.94,0,48,66,208,44.39770508,-110.532402,9.1,41.77,0,4171957,60,,,,,,,,,,
4172257,31.09,18,32.68,330.6,16.38,22.066,-2.266,-2.098,12,2.2,1.86,2.3,1.94,0,48,68,208,44.39770508,-110.532402,9.1,41.77,0,4172007,60,,,,,,,,,,
4172307,32.09,18,32.68,329.4,16.48,22.066,-2.198,-2.118,16,2.2,1.86,2.3,1.94,0,48,64,208,44.39770508,-110.532402,9.1,41.77,0,4172057,60,,,,,,,,,,
4172357,32.09,18,28.72,329.4,16.57,22.066,-2.266,-2.146,15,2.2,1.88,2.3,1.93,0,48,65,208,44.39770508,-110.532402,9.1,41.77,0,4172107,60,,,,,,,,,,
4172407,32.09,20.8,28.72,332.7,16.66,22.066,-2.312,-2.18,13,2.2,1.88,2.3,1.93,0,48,67,208,44.39770508,-110.532402,9.1,41.77,0,4172157,60,,,,,,,,,,
4172457,33.09,20.8,28.72,332.7,16.75,22.066,-2.411,-2.225,16,2.2,1.88,2.3,1.93,0,48,64,208,44.39770508,-110.532402,9.1,41.77,0,4172207,60,,,,,,,,,,
4172507,33.09,20.8,28.72,332.3,16.84,22.066,-2.457,-2.271,14,2.2,1.88,2.3,1.93,0,48,66,208,44.39770508,-110.532402,9.1,41.77,0,4172257,60,,,,,,,,,,
4172557,33.09,20.8,30.24,332.3,16.93,22.066,-2.522,-2.32,13,2.2,1.88,2.3,1.92,0,48,67,208,44.39770508,-110.532402,9.1,41.77,0,4172307,60,,,,,,,,,,
4172607,34.09,18.9,30.24,333,17.01,22.066,-2.667,-2.386,15,2.2,1.88,2.3,1.92,0,48,65,208,44.39770508,-110.532402,9.1,41.77,0,4172357,60,,,,,,,,,,
4172657,34.09,18.9,30.24,333,17.09,22.066,-2.713,-2.448,13,2.2,1.88,2.3,1.92,0,48,67,208,44.39770508,-110.532402,9.1,41.77,0,4172407,60,,,,,,,,,,
4172707,34.09,18.9,30.24,332.3,17.19,22.935,-2.713,-2.499,12,2.2,1.88,2.3,1.92,0,48,128,152,44.39770508,-110.532402,9.1,41.77,0,4172457,0,,,,,,,,,,
4172757,34.09,18.9,30.24,332.3,17.29,23.799,-2.713,-2.54,10,2.2,1.88,2.3,1.92,0,48,130,150,44.39770889,-110.532402,9.1,41.77,0,4172507,0,,,,,,,,,,
4172807,34.09,20.9,34.5,332.3,17.4,24.658,-2.755,-2.582,9,2.2,1.86,2.3,1.91,0,48,131,149,44.39770889,-110.532402,9.1,41.77,0,4172557,0,,,,,,,,,,
4172857,34.09,20.9,34.5,333,17.5,25.512,-2.85,-2.634,8,2.2,1.86,2.3,1.91,0,48,132,148,44.39770889,-110.532402,9.1,41.77,0,4172607,0,,,,,,,,,,
4172907,34.09,20.9,34.5,333,17.61,26.362,-2.919,-2.689,6,2.2,1.86,2.3,1.91,0,48,134,146,44.39770889,-110.532402,9.1,41.77,0,4172657,0,,,,,,,,,,
4172957,34.09,20.9,37.13,333,17.72,27.203,-2.953,-2.74,5,2.2,1.85,2.3,1.91,0,48,135,145,44.39770889,-110.532402,9.1,41.77,0,4172707,0,,,,,,,,,,
4173007,34.09,20.2,37.13,333,17.83,28.043,-2.984,-2.787,3,2.2,1.85,2.3,1.91,0,48,137,143,44.39770889,-110.532402,9.1,41.77,0,4172757,0,,,,,,,,,,
4173057,34.09,20.2,37.13,333.7,17.95,28.88,-3.022,-2.832,2,2.2,1.85,2.3,1.9,0,48,138,142,44.39770889,-110.532402,9.1,41.77,0,4172807,0,,,,,,,,,,
4173107,34.09,20.2,37.13,333.7,18.08,29.714,-2.896,-2.845,1,2.2,1.85,2.3,1.9,0,48,139,141,44.39770889,-110.532402,9.1,41.77,0,4172857,0,,,,,,,,,,
4173157,34.09,20.2,32.2,333,18.23,30.544,-2.869,-2.851,1,2.2,1.85,2.3,1.9,0,48,139,141,44.39770889,-110.532402,9.1,41.77,0,4172907,0,,,,,,,,,,
4173207,34.09,24.9,32.2,333,18.38,31.369,-2.747,-2.835,1,2.2,1.85,2.3,1.9,0,48,139,141,44.39770889,-110.532402,9.1,41.77,0,4172957,0,,,,,,,,,,
4173257,34.09,24.9,32.2,333.7,18.54,32.189,-2.739,-2.82,1,2.2,1.85,2.3,1.89,0,48,139,141,44.39770889,-110.532402,9.1,41.77,0,4173007,0,,,,,,,,,,
4173307,34.09,24.9,32.2,333.7,18.7,33.002,-2.648,-2.79,1,2.2,1.85,2.3,1.89,0,48,139,141,44.39770889,-110.532402,9.1,41.77,0,4173057,0,,,,,,,,,,
4173357,34.09,24.9,34.46,334.8,18.86,33.808,-2.602,-2.758,2,2.2,1.85,2.3,1.89,0,48,138,142,44.39771271,-110.5323944,9.1,41.77,0,4173107,0,,,,,,,,,,
4173407,34.09,28.7,34.46,334.8,19.04,34.606,-2.465,-2.708,2,2.2,1.85,2.3,1.89,0,48,138,142,44.39771271,-110.5323944,9.1,41.77,0,4173157,0,,,,,,,,,,
4173457,34.09,28.7,34.46,336.2,19.21,35.395,-2.404,-2.655,3,2.2,1.85,2.3,1.89,0,48,137,143,44.39771271,-110.5323944,9.1,41.77,0,4173207,0,,,,,,,,,,
4173507,34.09,28.7,34.46,336.2,19.39,36.174,-2.289,-2.591,4,2.2,1.85,2.3,1.89,0,48,136,144,44.39771271,-110.5323944,9.1,41.77,0,4173257,0,,,,,,,,,,
4173557,34.09,28.7,34.11,335.5,19.56,36.943,-2.228,-2.527,6,2.2,1.85,2.3,1.88,0,48,134,146,44.39771271,-110.5323944,9.1,41.77,0,4173307,0,,,,,,,,,,
4173607,34.09,21.7,34.11,335.5,19.73,37.702,-2.175,-2.462,7,2.2,1.85,2.3,1.88,0,48,133,147,44.39771271,-110.5323944,9.1,41.77,0,4173357,0,,,,,,,,,,
4173657,34.09,21.7,34.11,335.8,19.88,38.451,-2.163,-2.407,8,2.2,1.85,2.3,1.88,0,48,132,148,44.39771271,-110.5323944,9.1,41.77,0,4173407,0,,,,,,,,,,
4173707,34.09,21.7,34.11,335.8,20.02,39.19,-2.194,-2.368,8,2.2,1.85,2.3,1.88,0,48,132,148,44.39771271,-110.5323944,9.1,41.77,0,4173457,0,,,,,,,,,,
4173757,34.09,21.7,34.11,337.2,20.16,39.923,-2.243,-2.345,9,2.2,1.85,2.3,1.88,0,48,131,149,44.39771652,-110.5323944,9.1,41.77,0,4173507,0,,,,,,,,,,
4173807,34.09,21.6,34.95,337.2,20.27,40.648,-2.427,-2.361,8,2.2,1.86,2.3,1.88,0,48,132,148,44.39771652,-110.5323944,9.1,41.77,0,4173557,0,,,,,,,,,,
4173857,34.09,21.6,34.95,337.5,20.37,41.368,-2.522,-2.392,7,2.2,1.86,2.3,1.88,0,48,133,147,44.39771652,-110.5323944,9.1,41.77,0,4173607,0,,,,,,,,,,
4173907,34.09,21.6,34.95,337.5,20.47,42.083,-2.587,-2.429,6,2.2,1.86,2.3,1.88,0,48,134,146,44.39771652,-110.5323944,9.1,41.77,0,4173657,0,,,,,,,,,,
4173957,34.09,21.6,31.28,337.5,20.56,42.792,-2.697,-2.48,4,2.2,1.89,2.3,1.88,0,48,136,144,44.39771652,-110.5323944,9.1,41.77,0,4173707,0,,,,,,,,,,
4174007,34.09,22.4,31.28,337.5,20.65,43.498,-2.835,-2.548,3,2.2,1.89,2.3,1.88,0,48,137,143,44.39771652,-110.5323944,9.1,41.77,0,4173757,0,,,,,,,,,,
4174057,34.09,22.4,31.28,338.3,20.75,44.2,-2.842,-2.604,1,2.2,1.89,2.3,1.88,0,48,139,141,44.39771652,-110.5323944,9.1,41.77,0,4173807,0,,,,,,,,,,
4174107,34.09,22.4,31.28,338.3,20.85,44.897,-2.896,-2.66,0,2.2,1.89,2.3,1.88,0,48,140,140,44.39771652,-110.5323944,9.1,41.77,0,4173857,0,,,,,,,,,,
4174157,34.09,22.4,37.57,338.3,20.96,45.588,-2.861,-2.698,-1,2.2,1.89,2.3,1.88,0,48,141,139,44.39771652,-110.5323944,9.1,41.77,0,4173907,0,,,,,,,,,,
4174207,34.09,20.7,37.57,338.3,21.09,46.274,-2.77,-2.712,-1,2.2,1.89,2.3,1.88,0,48,141,139,44.39771652,-110.5323944,9.1,41.77,0,4173957,0,,,,,,,,,,
4174257,34.09,20.7,37.57,340.2,21.23,46.952,-2.633,-2.697,-1,2.2,1.89,2.3,1.88,0,48,141,139,44.39771652,-110.5323944,9.1,41.77,0,4174007,0,,,,,,,,,,
4174307,34.09,20.7,37.57,340.2,21.38,47.623,-2.545,-2.668,-1,2.2,1.89,2.3,1.88,0,48,141,139,44.39771652,-110.5323944,9.1,41.77,0,4174057,0,,,,,,,,,,
4174357,34.09,20.7,38.68,339.2,21.54,48.286,-2.449,-2.626,0,2.2,1.89,2.3,1.88,0,48,140,140,44.39771652,-110.5323944,9.1,41.77,0,4174107,0,,,,,,,,,,
4174407,34.09,24.5,38.68,339.2,21.71,48.94,-2.293,-2.565,0,2.2,1.89,2.3,1.88,0,48,140,140,44.39771652,-110.5323944,9.1,41.77,0,4174157,0,,,,,,,,,,
4174457,34.09,24.5,38.68,339.5,21.88,49.585,-2.121,-2.483,1,2.2,1.89,2.3,1.88,0,48,139,141,44.39771652,-110.5323944,9.1,41.77,0,4174207,0,,,,,,,,,,
4174507,34.09,24.5,38.68,339.5,22.06,50.221,-2.03,-2.399,3,2.2,1.89,2.3,1.88,0,48,137,143,44.39771652,-110.5323944,9.1,41.77,0,4174257,0,,,,,,,,,,
4174557,34.09,24.5,38.23,340.6,22.23,50.848,-1.881,-2.303,5,2.2,1.9,2.3,1.88,0,48,135,145,44.39771652,-110.5323868,9.1,41.77,0,4174307,0,,,,,,,,,,
4174607,34.09,25.6,38.23,340.6,22.4,51.466,-1.805,-2.211,6,2.2,1.9,2.3,1.88,0,48,134,146,44.39771652,-110.5323868,9.1,41.77,0,4174357,0,,,,,,,,,,
4174657,34.09,25.6,38.23,339.5,22.56,52.076,-1.763,-2.128,8,2.2,1.9,2.3,1.88,0,48,132,148,44.39771652,-110.5323868,9.1,41.77,0,4174407,0,,,,,,,,,,
4174707,34.09,25.6,38.23,339.5,22.71,52.677,-1.736,-2.056,9,2.2,1.9,2.3,1.88,0,48,131,149,44.39771652,-110.5323868,9.1,41.77,0,4174457,0,,,,,,,,,,
4174757,34.09,25.6,38.23,339.7,22.84,53.27,-1.755,-2.001,10,2.2,1.9,2.3,1.88,0,48,130,150,44.39772034,-110.5323868,9.1,41.77,0,4174507,0,,,,,,,,,,
4174807,34.09,25.6,36.61,339.7,22.98,53.861,-1.69,-1.944,12,2.2,1.9,2.3,1.88,0,48,128,152,44.39772034,-110.5323868,9.1,41.77,0,4174557,0,,,,,,,,,,
4174857,34.09,25.6,36.61,339.7,23.1,54.443,-1.759,-1.91,12,2.2,1.9,2.3,1.89,0,48,128,152,44.39772034,-110.5323868,9.1,41.77,0,4174607,0,,,,,,,,,,
4174907,34.09,25.6,36.61,339.7,23.21,55.016,-1.767,-1.885,12,2.2,1.9,2.3,1.89,0,48,128,152,44.39772034,-110.5323868,9.1,41.77,0,4174657,0,,,,,,,,,,
4174957,34.09,25.6,34.55,339.7,23.31,55.583,-1.839,-1.877,12,2.2,1.91,2.3,1.89,0,48,128,152,44.39772034,-110.5323868,9.1,41.77,0,4174707,0,,,,,,,,,,
4175007,34.09,26,34.55,340.4,23.4,56.143,-1.889,-1.881,12,2.2,1.91,2.3,1.89,0,48,128,152,44.39772034,-110.5323868,9.1,41.77,0,4174757,0,,,,,,,,,,
4175057,34.09,26,34.55,340.4,23.49,56.698,-1.973,-1.899,11,2.2,1.91,2.3,1.89,0,48,129,151,44.39772034,-110.5323868,9.1,41.77,0,4174807,0,,,,,,,,,,
4175107,34.09,26,34.55,342.2,23.58,57.249,-1.942,-1.908,11,2.2,1.91,2.3,1.89,0,48,129,151,44.39772034,-110.5323868,9.1,41.77,0,4174857,0,,,,,,,,,,
4175157,34.09,26,37.18,342.2,23.67,57.795,-2.003,-1.927,10,2.2,1.9,2.3,1.89,0,48,130,150,44.39772415,-110.5323868,9.1,41.77,0,4174907,0,,,,,,,,,,
4175207,34.09,26.1,37.18,342.2,23.75,58.338,-2.053,-1.952,10,2.2,1.9,2.3,1.89,0,48,130,150,44.39772415,-110.5323868,9.1,41.77,0,4174957,0,,,,,,,,,,
4175257,34.09,26.1,37.18,342.2,23.83,58.878,-2.133,-1.987,9,2.2,1.9,2.3,1.89,0,48,131,149,44.39772415,-110.5323868,9.1,41.77,0,4175007,0,,,,,,,,,,
4175307,34.09,26.1,37.18,343.5,23.92,59.415,-2.148,-2.019,8,2.2,1.9,2.3,1.89,0,48,132,148,44.39772415,-110.5323868,9.1,41.77,0,4175057,0,,,,,,,,,,
4175357,34.09,26.1,37.12,343.5,24.01,59.95,-2.148,-2.044,7,2.2,1.91,2.3,1.89,0,48,133,147,44.39772415,-110.5323868,9.1,41.77,0,4175107,0,,,,,,,,,,
4175407,34.09,26.8,37.12,343.6,24.1,60.48,-2.163,-2.068,6,2.2,1.91,2.3,1.89,0,48,134,146,44.39772415,-110.5323868,9.1,41.77,0,4175157,0,,,,,,,,,,
4175457,34.09,26.8,37.12,343.6,24.2,61.005,-2.133,-2.081,5,2.2,1.91,2.3,1.89,0,48,135,145,44.39772415,-110.5323868,9.1,41.77,0,4175207,0,,,,,,,,,,
4175507,34.09,26.8,37.12,343.2,24.29,61.525,-2.202,-2.105,5,2.2,1.91,2.3,1.89,0,48,135,145,44.39772415,-110.5323868,9.1,41.77,0,4175257,0,,,,,,,,,,
4175557,34.09,26.8,40.27,343.2,24.38,62.039,-2.232,-2.13,4,2.2,1.9,2.3,1.89,0,48,136,144,44.39772415,-110.5323868,9.1,41.77,0,4175307,0,,,,,,,,,,
4175607,34.09,27.2,40.27,344.3,24.49,62.548,-2.186,-2.142,3,2.2,1.9,2.3,1.89,0,48,137,143,44.39772415,-110.5323868,9.1,41.77,0,4175357,0,,,,,,,,,,
4175657,34.09,27.2,40.27,344.3,24.61,63.049,-2.034,-2.123,3,2.2,1.9,2.3,1.9,0,48,137,143,44.39772415,-110.5323868,9.1,41.77,0,4175407,0,,,,,,,,,,
4175707,34.09,27.2,40.27,343.6,24.72,63.543,-2.045,-2.11,3,2.2,1.9,2.3,1.9,0,48,137,143,44.39772415,-110.5323868,9.1,41.77,0,4175457,0,,,,,,,,,,
4175757,34.09,27.2,40.27,343.6,24.85,64.031,-1.912,-2.074,4,2.2,1.9,2.3,1.9,0,48,136,144,44.39772797,-110.5323792,9.1,41.77,0,4175507,0,,,,,,,,,,
4175807,34.09,26.4,38.89,343.5,24.98,64.511,-1.835,-2.03,5,2.2,1.9,2.3,1.9,0,48,135,145,44.39772797,-110.5323792,9.1,41.77,0,4175557,0,,,,,,,,,,
4175857,34.09,26.4,38.89,343.5,25.09,64.985,-1.893,-2.004,5,2.2,1.9,2.3,1.9,0,48,135,145,44.39772797,-110.5323792,9.1,41.77,0,4175607,0,,,,,,,,,,
4175907,34.09,26.4,38.89,343.5,25.22,65.453,-1.778,-1.963,6,2.2,1.9,2.3,1.9,0,48,134,146,44.39772797,-110.5323792,9.1,41.77,0,4175657,0,,,,,,,,,,
4175957,34.09,26.4,39.48,343.5,25.34,65.915,-1.786,-1.93,6,2.2,1.9,2.3,1.9,0,48,134,146,44.39772797,-110.5323792,9.1,41.77,0,4175707,0,,,,,,,,,,
4176007,34.09,25.6,39.48,344.5,25.46,66.372,-1.698,-1.886,7,2.2,1.9,2.3,1.9,0,48,133,147,44.39772797,-110.5323792,9.1,41.77,0,4175757,0,,,,,,,,,,
4176057,34.09,25.6,39.48,344.5,25.57,66.824,-1.706,-1.853,7,2.2,1.9,2.3,1.9,0,48,133,147,44.39772797,-110.5323792,9.1,41.77,0,4175807,0,,,,,,,,,,
4176107,34.09,25.6,39.48,344.5,25.68,67.272,-1.69,-1.822,8,2.2,1.9,2.3,1.9,0,48,132,148,44.39772797,-110.5323792,9.1,41.77,0,4175857,0,,,,,,,,,,
4176157,34.09,25.6,34.68,344.5,25.79,67.715,-1.606,-1.782,8,2.2,1.93,2.3,1.9,0,48,132,148,44.39772797,-110.5323792,9.1,41.77,0,4175907,0,,,,,,,,,,
4176207,34.09,29.2,34.68,344.3,25.9,68.155,-1.603,-1.75,9,2.2,1.93,2.3,1.9,0,48,131,149,44.39772797,-110.5323792,9.1,41.77,0,4175957,0,,,,,,,,,,
4176257,34.09,29.2,34.68,344.3,26.02,68.591,-1.484,-1.701,10,2.2,1.93,2.3,1.9,0,48,130,150,44.39772797,-110.5323792,9.1,41.77,0,4176007,0,,,,,,,,,,
4176307,34.09,29.2,34.68,345.3,26.12,69.022,-1.526,-1.67,10,2.2,1.93,2.3,1.9,0,48,130,150,44.39772797,-110.5323792,9.1,41.77,0,4176057,0,,,,,,,,,,
4176357,34.09,29.2,39.47,345.3,26.23,69.448,-1.511,-1.642,11,2.2,1.94,2.3,1.9,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176107,0,,,,,,,,,,
4176407,34.09,27.6,39.47,344.5,26.32,69.87,-1.515,-1.618,11,2.2,1.94,2.3,1.9,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176157,0,,,,,,,,,,
4176457,34.09,27.6,39.47,344.5,26.42,70.285,-1.473,-1.592,11,2.2,1.94,2.3,1.91,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176207,0,,,,,,,,,,
4176507,34.09,27.6,39.47,345.6,26.5,70.695,-1.553,-1.585,11,2.2,1.94,2.3,1.91,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176257,0,,,,,,,,,,
4176557,34.09,27.6,39.29,345.6,26.58,71.1,-1.595,-1.587,11,2.2,1.94,2.3,1.91,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176307,0,,,,,,,,,,
4176607,34.09,31.2,39.29,346.4,26.67,71.499,-1.561,-1.585,11,2.2,1.94,2.3,1.91,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176357,0,,,,,,,,,,
4176657,34.09,31.2,39.29,346.4,26.75,71.892,-1.629,-1.595,11,2.2,1.94,2.3,1.91,0,48,129,151,44.39773178,-110.5323792,9.1,41.77,0,4176407,0,,,,,,,,,,
4176707,34.09,31.2,39.29,347,26.82,72.281,-1.645,-1.607,10,2.2,1.94,2.3,1.91,0,48,130,150,44.39773178,-110.5323792,9.1,41.77,0,4176457,0,,,,,,,,,,
4176757,34.09,31.2,39.29,347,26.9,72.665,-1.702,-1.627,9,2.2,1.94,2.3,1.92,0,48,131,149,44.39773178,-110.5323792,9.1,41.77,0,4176507,0,,,,,,,,,,
4176807,34.09,28.3,40.07,347,26.96,73.046,-1.809,-1.661,8,2.2,1.94,2.3,1.92,0,48,132,148,44.39773178,-110.5323715,9.1,41.77,0,4176557,0,,,,,,,,,,
4176857,34.09,28.3,40.07,347,27.03,73.424,-1.797,-1.688,8,2.2,1.94,2.3,1.92,0,48,132,148,44.39773178,-110.5323715,9.1,41.77,0,4176607,0,,,,,,,,,,
4176907,34.09,28.3,40.07,347,27.09,73.799,-1.873,-1.723,7,2.2,1.94,2.3,1.92,0,48,133,147,44.39773178,-110.5323715,9.1,41.77,0,4176657,0,,,,,,,,,,
4176957,34.09,28.3,41.01,347,27.16,74.172,-1.9,-1.757,6,2.2,1.94,2.3,1.92,0,48,134,146,44.39773178,-110.5323715,9.1,41.77,0,4176707,0,,,,,,,,,,
4177007,34.09,31.9,41.01,347.3,27.24,74.543,-1.896,-1.785,5,2.2,1.94,2.3,1.92,0,48,135,145,44.39773178,-110.5323715,9.1,41.77,0,4176757,0,,,,,,,,,,
4177057,34.09,31.9,41.01,347.3,27.32,74.906,-1.908,-1.811,4,2.2,1.94,2.3,1.92,0,48,136,144,44.39773178,-110.5323715,9.1,41.77,0,4176807,0,,,,,,,,,,
4177107,34.09,31.9,41.01,347.3,27.4,75.27,-1.893,-1.828,3,2.2,1.94,2.3,1.92,0,48,137,143,44.39773178,-110.5323715,9.1,41.77,0,4176857,0,,,,,,,,,,
4177157,34.09,31.9,36.82,347.3,27.5,75.634,-1.793,-1.824,3,2.2,1.94,2.3,1.92,0,48,137,143,44.3977356,-110.5323715,9.1,41.77,0,4176907,0,,,,,,,,,,
4177207,34.09,31.1,36.82,347.4,27.6,75.996,-1.748,-1.811,3,2.2,1.94,2.3,1.93,0,48,137,143,44.3977356,-110.5323715,9.1,41.77,0,4176957,0,,,,,,,,,,
4177257,34.09,31.1,36.82,347.4,27.7,76.356,-1.729,-1.797,3,2.2,1.94,2.3,1.93,0,48,137,143,44.3977356,-110.5323715,9.1,41.77,0,4177007,0,,,,,,,,,,
4177307,34.09,31.1,36.82,347.6,27.83,76.715,-1.519,-1.747,4,2.2,1.94,2.3,1.93,0,48,136,144,44.3977356,-110.5323715,9.1,41.77,0,4177057,0,,,,,,,,,,
4177357,34.09,31.1,40.19,347.6,27.94,77.07,-1.538,-1.709,5,2.2,1.94,2.3,1.93,0,48,135,145,44.3977356,-110.5323715,9.1,41.77,0,4177107,0,,,,,,,,,,
4177407,34.09,31.4,40.19,347.6,28.05,77.421,-1.454,-1.663,5,2.2,1.94,2.3,1.93,0,48,135,145,44.3977356,-110.5323715,9.1,41.77,0,4177157,0,,,,,,,,,,
4177457,34.09,31.4,40.19,347.6,28.17,77.768,-1.347,-1.605,6,2.2,1.94,2.3,1.93,0,48,134,146,44.3977356,-110.5323715,9.1,41.77,0,4177207,0,,,,,,,,,,
4177507,34.09,31.4,40.19,347.6,28.28,78.108,-1.29,-1.547,7,2.2,1.94,2.3,1.93,0,48,133,147,44.3977356,-110.5323715,9.1,41.77,0,4177257,0,,,,,,,,,,
4177557,34.09,31.4,40.23,347.6,28.39,78.441,-1.282,-1.499,8,2.2,1.96,2.3,1.93,0,48,132,148,44.3977356,-110.5323715,9.1,41.77,0,4177307,0,,,,,,,,,,
4177607,34.09,31,40.23,347.7,28.49,78.767,-1.248,-1.453,9,2.2,1.96,2.3,1.93,0,48,131,149,44.3977356,-110.5323715,9.1,41.77,0,4177357,0,,,,,,,,,,
4177657,34.09,31,40.23,347.7,28.59,79.085,-1.252,-1.416,10,2.2,1.96,2.3,1.93,0,48,130,150,44.3977356,-110.5323715,9.1,41.77,0,4177407,0,,,,,,,,,,
4177707,34.09,31,40.23,347.6,28.68,79.396,-1.259,-1.388,10,2.2,1.96,2.3,1.93,0,48,130,150,44.3977356,-110.5323715,9.1,41.77,0,4177457,0,,,,,,,,,,
4177757,34.09,31,40.23,347.6,28.75,79.7,-1.328,-1.378,10,2.2,1.96,2.3,1.94,0,48,130,150,44.39773941,-110.5323715,9.1,41.77,0,4177507,0,,,,,,,,,,
4177807,34.09,37.5,41.19,348.4,28.83,79.999,-1.378,-1.382,10,2.2,1.97,2.3,1.94,0,48,130,150,44.39773941,-110.5323715,9.1,41.77,0,4177557,0,,,,,,,,,,
4177857,34.09,37.5,41.19,348.4,28.9,80.291,-1.397,-1.389,10,2.2,1.97,2.3,1.94,0,48,130,150,44.39773941,-110.5323715,9.1,41.77,0,4177607,0,,,,,,,,,,
4177907,34.09,37.5,41.19,348.4,28.97,80.578,-1.481,-1.41,9,2.2,1.97,2.3,1.94,0,48,131,149,44.39773941,-110.5323715,9.1,41.77,0,4177657,0,,,,,,,,,,
4177957,34.09,37.5,39.21,348.4,29.03,80.86,-1.503,-1.432,8,2.2,1.98,2.3,1.94,0,48,132,148,44.39773941,-110.5323639,9.1,41.77,0,4177707,0,,,,,,,,,,
4178007,34.09,32.6,39.21,348.4,29.09,81.14,-1.622,-1.469,7,2.2,1.98,2.3,1.94,0,48,133,147,44.39773941,-110.5323639,9.1,41.77,0,4177757,0,,,,,,,,,,
4178057,34.09,32.6,39.21,347.7,29.15,81.416,-1.599,-1.495,6,2.2,1.98,2.3,1.94,0,48,134,146,44.39773941,-110.5323639,9.1,41.77,0,4177807,0,,,,,,,,,,
